type,value,source
domain,cacustomercare.tk,public
domain,tel-support.tk,public
domain,mbtelusinfo.tk,public
domain,tel-mobilereturn.tk,public
domain,web-appleid-activation.com,public
domain,tel-koodoclientcare.tk,public
domain,access-my-reward.ca,public
domain,my-member-reward-coupon.ca,public
domain,updatedhldelivery.info,public
domain,parceldhldelivery.info,public
domain,lnterac-hydro-quebec.com,public
domain,inter10001.com,public
domain,pendingfunds.info,public
domain,fundselectronictransfers.com,public
domain,benefitsfinancialpayments.com,public
domain,my.bnz-verify-secure.com,public
domain,my.mygov-income-return.com,public
domain,payment-error.online,public
domain,ce-rbcroyalbank5.com,public
domain,sc-rbcroyalbank.com,public
domain,sc-rbcroyabank.com,public
domain,sc-rbcroyabank1.com,public
domain,applepay.serveirc.com,public
domain,my.income-update.info,public
domain,sc-rbcroyabank2.com,public
domain,sc-rbcroyalbank1.com,public
domain,re-enable-online-appleid.com,public
domain,anpost-customs-onlinefee.com,public
domain,telusmobilety.com,public
domain,mybell-info.com,public
domain,mybell-info.com,public
domain,posteitaliane-it.co,public
domain,it-posteitaliane.co,public
domain,ceba.app,public
domain,fundsfinancialdeposit.com,public
domain,quebec-versement.com,public
domain,e10001int.info,public
domain,lhv-kasutaja.com,public
domain,highway407expressway.com,public
domain,claim-return.com,public
domain,rbc-app-transaction.biz,public
domain,rbc-app-verification.biz,public
domain,rbc-support-transaction.biz,public
domain,rbc-transaction-app.biz,public
domain,rbc-transaction-support.biz,public
domain,rbc-transaction-verif.biz,public
domain,rbc-verif-transaction.biz,public
domain,rbc-verification-app.biz,public
domain,royal-app-transaction.biz,public
domain,royal-transaction-app.biz,public
domain,bankselectioncracad.com,public
domain,anpost.package-customfees.com,public
domain,sing-bmoref.com,public
domain,www.refund.ae.org,public
domain,easywb-1.info,public
domain,nbc-info.click,public
domain,revenu.quebec-revenu-retourclient02.com,public
domain,primebillingportal.info,public
domain,logisticsdhlparcel.info,public
domain,noticedhlparcelca.info,public
domain,helpdhlreschedule.info,public
domain,benefitfinancialpayment.com,public
domain,fundselectronicstransfers.com,public
domain,bellreturn.ca,public
domain,cancellationforpoliau.com,public
domain,saaq.info,public
domain,etransfer-telus.ddns.net,public
domain,auspost-dashboard.serveirc.com,public
domain,apple-pay-reactivation-online.com,public
domain,auspost.redirectme.net,public
domain,infos.rogers-quebec-clientinfos04.ca,public
domain,ajudasntnder-pt.com,public
domain,100001-interac-expired.ca,public
domain,inc-td.online,public
domain,cancellationforpolinz.com,public
domain,etransfers-impots.com,public
domain,review-customer-services.com,public
domain,k4rds4u.com,public
domain,id38921.incomecanada.info,public
domain,id89201.returncanada.info,public
domain,teius.site,public
domain,au.direct-post-track.com,public
domain,activationloginnz.com,public
domain,services-secure.org,public
domain,id38601.canadarvnca.info,public
domain,identification-serviceca-345.info,public
domain,identification-serviceca-346.info,public
domain,identification-serviceca-347.info,public
domain,identification-serviceca.info,public
domain,serviceca-identification-243.info,public
domain,serviceca-identification-244.info,public
domain,serviceca-identification-246.info,public
domain,serviceca-identification.info,public
domain,dpsssp.online,public
domain,bchydro-transfer.com,public
domain,mygov-secure-verification.com,public
domain,returntaxecanada.top,public
domain,ib-aunab.com,public
domain,scotia-app-verification.biz,public
domain,scotia-support-app.biz,public
domain,scotia-support-transact.biz,public
domain,scotia-support-verif.biz,public
domain,scotia-transact-support.biz,public
domain,scotia-transact-verif.biz,public
domain,scotia-verif-app.biz,public
domain,scotia-verif-support.biz,public
domain,scotia-verif-transact.biz,public
domain,scotia-verification-app.biz,public
domain,scotia-app-support.biz,public
domain,scotia-app-verif.biz,public
domain,nabtransaction-review.online,public
domain,rogers-creditacct.info,public
domain,cicb-rsetacc.info,public
domain,seb-apsaugotas.com,public
domain,sp-intrac.info,public
domain,depot-services.com,public
domain,lhv-klientidele.com,public
domain,collect-annual-wholesale-coupon.ca,public
domain,auth-ref-l381r.com,public
domain,acct2etcanada.info,public
domain,canadapayreturnca.info,public
domain,bell-refunds.com,public
domain,publicdetails.info,public
domain,publicdetails-23.info,public
domain,publicdetails-24.info,public
domain,publicdetails-27.info,public
domain,fundsdepositgov.com,public
domain,sdvsvsdvsvd,public
domain,activatetwofactor-novascotia.com,public
domain,lhv-kasutajatugi.com,public
domain,telusclients.com,public
domain,info.rogclient-extradonnees10go.com,public
domain,cragclq2-entrac.online,public
domain,an.postoffice-customs.com,public
domain,w-ld.me,public
domain,prime.w-ld.me,public
domain,check-new-details.com,public
domain,mobile-entrac.online,public
domain,identity.auth.atb.member-state.com,public
domain,identity.auth.atb.client-state.com,public
domain,identity.auth.atb.personal-state.com,public
domain,int1001-et.info,public
domain,climatesca.xyz,public
domain,climatecancaip.xyz,public
domain,climatecan2022.xyz,public
domain,canada-gst.xyz,public
domain,collect-gst.ca,public
domain,credit-gst.xyz,public
domain,gst-canada.xyz,public
domain,gst-collection.xyz,public
domain,gst-credit.xyz,public
domain,mydeposit.online,public
domain,interact-entransfert.info,public
domain,caauth07sec.online,public
domain,intraerac.com,public
domain,nzpstage.online,public
domain,translnterarca.com,public
domain,mobilecentre.online,public
domain,fundelectronicstransfers.com,public
domain,paymentbenefitstransfer.com,public
domain,cad5revenueagenttx12txt.com,public
domain,inetrac.com,public
domain,inte-rfndca.com,public
domain,sco-athen-reset.online,public
domain,cra-refund.interact.boutique,public
domain,emt-interacs.com,public
domain,info.rogclient-extragigabyte-lte.com,public
domain,bankselectioncra.com,public
domain,westpactransactions-review.online,public
domain,anztransaction-review.online,public
domain,review-bnztransactions.online,public
domain,reschedule-auspostdelivery.online,public
domain,telusmobility-services.info,public
domain,telusmobile-secure.info,public
domain,informationuptdate.online,public
domain,transmit-3b114.click,public
domain,online-appleid-services.com,public
domain,ca-interactrust-1001-web.com,public
domain,fundsdepositgovernment.com,public
domain,securereturned.live,public
domain,teracerror.info,public
domain,info-network2022.com,public
domain,telusmobility-cloud.info,public
domain,customfees-anpost-online.com,public
domain,www.lnteracdepsit.com,public
domain,nab.id-contacthelp.com,public
domain,interac-transfer.ca,public
domain,ama-zonsupport.com,public
domain,canadareveneu.org,public
domain,service-interac.com,public
domain,et-irterac.ca,public
domain,comm.id-contacthelp.com,public
domain,requestfrombnz.com,public
domain,my.apple-secure.net,public
domain,www.rememberourvets.online,public
domain,comm.id-assisthelp.com,public
domain,imp-taxescad.top,public
domain,bendigo-sec-auth.com,public
domain,mobilitycashback.ca,public
domain,ibkiwibank-co-nz.me,public
domain,scenepaysend.ca,public
domain,directdhldelivery.info,public
domain,comm-secure-auth-au.com,public
domain,caq-check.info,public
domain,transmit-3b221.click,public
domain,telusreturnissued.online,public
domain,ib-nab.live,public
domain,ib-nab.online,public
domain,parceldhlnotice.info,public
domain,cbatransaction-review.online,public
domain,deliverydhlcompany.info,public
domain,cbatransfer-activity.online,public
domain,et-identificationdetails.info,public
domain,scotia-app-support.sbs,public
domain,scotia-app-transact.sbs,public
domain,scotia-app-verif.sbs,public
domain,scotia-app-verification.sbs,public
domain,scotia-cancellation-portal.sbs,public
domain,scotia-cancellation-transac.sbs,public
domain,scotia-care.sbs,public
domain,scotia-help.sbs,public
domain,scotia-transac-cancellation.sbs,public
domain,scotia-transac-verification.sbs,public
domain,scotia-transact-care.sbs,public
domain,scotia-transact-center.sbs,public
domain,scotia-transact-help.sbs,public
domain,scotia-transact-support.sbs,public
domain,scotia-verif.sbs,public
domain,scotia-verification-transac.sbs,public
domain,scotiaportal-cancellation.sbs,public
domain,scotiaportal-support.sbs,public
domain,scotiaportal-verification.sbs,public
domain,scotiatransac-cancellation.sbs,public
domain,anpost.customs-servicefee.com,public
domain,sg-intrac.info,public
domain,web-activate-services.com,public
domain,lhv-kasutajad.com,public
domain,auth0pt-rgstr.com,public
domain,canhelprevenue.life,public
domain,helprevenuecan.life,public
domain,revhelpcan.life,public
domain,amzoninn.site,public
domain,revolut-update-security.com,public
domain,lnterac.ddns.net,public
domain,endrac.com,public
domain,etrecovgrants.icu,public
domain,interact-transfertmobility.top,public
domain,agencycanada3xtxlive.com,public
domain,amazon-security-department.ca,public
domain,canrevenuehelp.info,public
domain,www.canrevenuehelp.info,public
domain,revhelpcan.info,public
domain,collect-wholesale-annual-coupon.ca,public
domain,service-lnterac.com,public
domain,bankfundsdepositgov.com,public
domain,transmit-6a774.click,public
domain,canadarevcra.info,public
domain,hse-gov.com,public
domain,helpcan.info,public
domain,www.helpcan.info,public
domain,helprevenuecan.info,public
domain,www.helprevenuecan.info,public
domain,helpcracan.info,public
domain,www.helpcracan.info,public
domain,lhv.ee-kasutajanimi.net,public
domain,confirmhsemobile.com,public
domain,etr-1001.ca,public
domain,goods-servicestax.com,public
domain,goods-servicestax.net,public
domain,nbcsupporte.website,public
domain,lnterac-telus.ddns.net,public
domain,inetreac.com,public
domain,et.inetreac.com,public
domain,transmit-a13c4.click,public
domain,gst-credits.online,public
domain,interacsaaq.net,public
domain,2022canada.com,public
domain,revacqd.cf,public
domain,bankselectionfunds-cad.com,public
domain,etransfer-deposit.ddns.net,public
domain,ing-au.serveirc.com,public
domain,collect-my-reward-coupon.ca,public
domain,client-reward-coupon.ca,public
domain,see-customer-reward.ca,public
domain,manage-my-reward-coupon.ca,public
domain,lnterac-mobile.ddns.net,public
domain,qc-tpstvh.info,public
domain,ing-au.info,public
domain,taxdeclaration.online,public
domain,easywsecuredlink202.com,public
domain,paymonthlysubscription.com,public
domain,atbvisa-personal.com,public
domain,bankfunds-government.com,public
domain,rogers-creditact.info,public
domain,lnterac-service.ddns.net,public
domain,anztransaction-review.info,public
domain,dhl.packagenotice.info,public
domain,dhl.schedulelogistics.info,public
domain,et-lnterac-secure.cc,public
domain,squarepayment2022.ca,public
domain,cadreflnter.one,public
domain,directfunds.ca,public
domain,postal-parcelhub-fee.com,public
domain,e1001int.info,public
domain,auspostals.com,public
domain,directdeliveryca.info,public
domain,icbcrebaterequestbc.com,public
domain,cadgst.info,public
domain,www.revhelpcan.info,public
domain,tdsupporttrust.website,public
domain,my.secure-income.info,public
domain,secure-authenticate-user.com,public
domain,identityauthatb.myvnc.com,public
domain,www.onlineverif92764.com,public
domain,amaz1serv.store,public
domain,telusconnect.online,public
domain,bendigobnk.ddns.net,public
domain,netflix.dcn-ie.com,public
domain,anpost-customs-importfee.com,public
domain,anpost.customs-payfees.com,public
domain,inaterac.com,public
domain,aib-transactions-help.com,public
domain,telusmobilityreturns.online,public
domain,etransferl.online,public
domain,register-r4turnc4nada.org,public
domain,updategov.life,public
domain,redirectcansent.ca,public
domain,poste-can.info,public
domain,canadapostpayment.online,public
domain,td.enable-online-customer.com,public
domain,online-activation-appleid.com,public
domain,e-transfer.shop,public
domain,postcana.info,public
domain,authentication-tel.com,public
domain,int10001-et.info,public
domain,ca-eauth.online,public
domain,dropdhlpackage.info,public
domain,packagedhldrop.info,public
domain,customsimport-anpostfee.com,public
domain,10001e-tr.com,public
domain,hbbscsecusr.online,public
domain,interec.online,public
domain,manuicuarustrans-247can.com,public
domain,deli-verycan.com,public
domain,tel-mobility.com,public
domain,tel-mobile.com,public
domain,cbatransaction-info.online,public
domain,thebellcustomergiftclaim.ca,public
domain,secure-inc.online,public
domain,auspost.parcel-schedule.com,public
